ID;RTS_nr;JAHR;MPDS;PDS;KRIT_NR;AUSPRAEGUNG;LL_UG_NR;AUSPR2;RTS_TYP1;ANZ_S;ANZ_UG;MW_A_PR;MW_M_PR;MW_A_PW;MW_M_PW;filter_$
140026462;25;2017;1666435;1666438;1202;E25030;0;C693;9;38;37;4,864865;291,081081;1,578328;94,415916;1
140026463;25;2017;1666435;1666438;1202;E25020;0;E651;9;38;6;4,666667;280;1,421605;85,296296;1
140026464;25;2017;1666435;1666438;1202;E25020;0;E641;9;38;6;1;30;,319753;9,592593;1
140026465;25;2017;1666435;1666438;1202;E25010;0;L552;9;38;8;5,125;307,5;1,555556;93,333333;1
140026466;25;2017;1666435;1666438;1202;E25010;0;L551;9;38;22;7,318182;329,318182;2,272643;102,268939;1
140026467;25;2017;1666435;1666438;1202;E25010;0;B603;9;38;6;7,5;225;2,467284;74,018519;1
140026468;25;2017;1666435;1666438;1202;E25010;0;B574;9;38;26;7;210;2,356268;70,688034;1
140026469;25;2017;1666435;1666438;1202;E25010;0;B573;9;38;3;5;150;1,75;52,5;1
140026470;25;2017;1666435;1666438;1202;E25010;0;B559;9;38;19;4,947368;148,421053;1,636062;49,081871;1
140026471;25;2017;1666435;1666438;1202;E25010;0;B553;9;38;7;5;150;1,7;51;1
140026472;25;2017;1666435;1666438;1202;E25010;0;B552;9;38;3;4,666667;140;1,633333;49;1
140026473;25;2017;1666435;1666438;1202;E25010;0;A630;9;38;5;2,4;144;,712963;42,777778;1
140026474;25;2017;1666435;1666438;1202;E25010;0;A601;9;38;15;4,666667;186,666667;1,633333;65,333333;1
140026475;25;2017;1666435;1666438;1202;E25010;0;A569;9;38;1;1;40;,35;14;1
140026476;25;2017;1666435;1666438;1202;E25010;0;A561;9;38;22;7,318182;439,090909;2,318013;139,080808;1
140026477;25;2017;1666435;1666438;1202;E25010;0;A552;9;38;34;10,411765;323,823529;3,341013;103,66939;1
140026478;25;2017;1666435;1666438;1202;E25010;0;A551;9;38;1;8;240;2,8;84;1
140031534;25;2017;1666435;1666438;1204;E25010;;ETM_NR;;38;38;31,394737;1203,289474;10,196053;388,133285;1
140031535;25;2017;1666435;1666438;1204;E25010;;ETM_NR;0;38;1;0;0;0;0;1
140031536;25;2017;1666435;1666438;1204;E25010;;ETM_NR;3;38;6;23,166667;761,666667;8,108333;266,583333;1
140031537;25;2017;1666435;1666438;1204;E25010;;ETM_NR;4;38;31;34;1327,580645;10,929032;424,17951;1
140031538;25;2017;1666435;1666438;1204;E25020;;ETM_NR;;38;38;,894737;48,947368;,274951;14,982456;1
140031539;25;2017;1666435;1666438;1204;E25020;;ETM_NR;0;38;32;0;0;0;0;1
140031540;25;2017;1666435;1666438;1204;E25020;;ETM_NR;1;38;1;2;90;,7;31,5;1
140031541;25;2017;1666435;1666438;1204;E25020;;ETM_NR;4;38;5;6,4;354;1,94963;107,566667;1
140031542;25;2017;1666435;1666438;1204;E25030;;ETM_NR;;38;38;4,736842;283,421053;1,536793;91,931287;1
140031543;25;2017;1666435;1666438;1204;E25030;;ETM_NR;0;38;1;0;0;0;0;1
140031544;25;2017;1666435;1666438;1204;E25030;;ETM_NR;1;38;8;2,25;131,25;,802083;46,8125;1
140031545;25;2017;1666435;1666438;1204;E25030;;ETM_NR;3;38;12;4,666667;280;1,482099;88,925926;1
140031546;25;2017;1666435;1666438;1204;E25030;;ETM_NR;4;38;17;6,235294;374,117647;2,011547;120,69281;1
140031547;25;2017;1666435;1666438;1204;E25040;;ETM_NR;;38;38;12,736842;352,5;4,151218;114,846735;1
140031548;25;2017;1666435;1666438;1204;E25040;;ETM_NR;1;38;1;8;90;2,8;31,5;1
140031549;25;2017;1666435;1666438;1204;E25040;;ETM_NR;3;38;3;7,666667;130;2,683333;45,5;1
140031550;25;2017;1666435;1666438;1204;E25040;;ETM_NR;4;38;34;13,323529;379,852941;4,320479;123,416939;1
140031551;25;2017;1666435;1666438;1204;E25050;;ETM_NR;;38;38;4,789474;336,315789;1,578752;110,321637;1
140031552;25;2017;1666435;1666438;1204;E25050;;ETM_NR;1;38;2;3;97,5;1,05;34,125;1
140031553;25;2017;1666435;1666438;1204;E25050;;ETM_NR;3;38;4;4;142,5;1,309259;46,472222;1
140031554;25;2017;1666435;1666438;1204;E25050;;ETM_NR;4;38;32;5;375,46875;1,645486;123,065104;1
140031555;25;2017;1666435;1666438;1204;E25060;;ETM_NR;;38;38;,921053;55,263158;,293713;17,622807;1
140031556;25;2017;1666435;1666438;1204;E25060;;ETM_NR;0;38;23;0;0;0;0;1
140031557;25;2017;1666435;1666438;1204;E25060;;ETM_NR;1;38;2;1;60;,35;21;1
140031558;25;2017;1666435;1666438;1204;E25060;;ETM_NR;4;38;13;2,538462;152,307692;,804701;48,282051;1
140031559;25;2017;1666435;1666438;1204;E25070;;ETM_NR;;38;38;3,263158;195,789474;1,051365;63,081871;1
140031560;25;2017;1666435;1666438;1204;E25070;;ETM_NR;0;38;12;0;0;0;0;1
140031561;25;2017;1666435;1666438;1204;E25070;;ETM_NR;3;38;2;2;120;,7;42;1
140031562;25;2017;1666435;1666438;1204;E25070;;ETM_NR;4;38;24;5;300;1,606327;96,37963;1
140031563;25;2017;1666435;1666438;1204;E25080;;ETM_NR;;38;38;0;0;0;0;1
