ID;RTS_nr;JAHR;MPDS;PDS;KRIT_NR;AUSPRAEGUNG;LL_UG_NR;AUSPR2;RTS_TYP1;ANZ_S;ANZ_UG;MW_A_PR;MW_M_PR;MW_A_PW;MW_M_PW;filter_$
146532737;32;2017;1683078;1683119;1204;E32030; ;ETM_NR;3;73;1;3;45;,777778;11,666667;0
146532738;32;2017;1683078;1683119;1204;E32030; ;ETM_NR;4;73;71;11,549296;169,43662;2,978491;43,691446;0
146532739;32;2017;1683078;1683119;1204;E32040; ;ETM_NR; ;73;73;4,452055;261,369863;1,159899;68,107521;0
146532740;32;2017;1683078;1683119;1204;E32040; ;ETM_NR;0;73;20;0;0;0;0;0
146532741;32;2017;1683078;1683119;1204;E32040; ;ETM_NR;1;73;14;2,071429;98,571429;,535224;25,495324;0
146532742;32;2017;1683078;1683119;1204;E32040; ;ETM_NR;3;73;2;5;300;1,296296;77,777778;0
146532743;32;2017;1683078;1683119;1204;E32040; ;ETM_NR;4;73;37;7,72973;462,162162;2,015862;120,523215;0
146532744;32;2017;1683078;1683119;1204;E32050; ;ETM_NR; ;73;73;13,863014;231,369863;3,588144;59,975598;0
146532745;32;2017;1683078;1683119;1204;E32050; ;ETM_NR;4;73;73;13,863014;231,369863;3,588144;59,975598;0
146532746;32;2017;1683078;1683119;1204;E32060; ;ETM_NR; ;73;73;1,30137;47,465753;,33724;12,316189;0
146532747;32;2017;1683078;1683119;1204;E32060; ;ETM_NR;0;73;24;0;0;0;0;0
146532748;32;2017;1683078;1683119;1204;E32060; ;ETM_NR;1;73;2;1;15;,264245;3,963676;0
146532749;32;2017;1683078;1683119;1204;E32060; ;ETM_NR;3;73;27;1,259259;45;,331624;11,807464;0
146532750;32;2017;1683078;1683119;1204;E32060; ;ETM_NR;4;73;20;2,95;111;,756808;28,617647;0
146532751;32;2017;1683078;1683119;1204;E32070; ;ETM_NR; ;73;73;1,013699;38,219178;,263077;9,920865;0
146532752;32;2017;1683078;1683119;1204;E32070; ;ETM_NR;0;73;44;0;0;0;0;0
146532753;32;2017;1683078;1683119;1204;E32070; ;ETM_NR;1;73;24;1,208333;24,375;,314081;6,35652;0
146532754;32;2017;1683078;1683119;1204;E32070; ;ETM_NR;4;73;5;9;441;2,333333;114,333333;0
146532755;32;2017;1683078;1683119;1204;E32080; ;ETM_NR; ;73;73;,575342;34,520548;,146238;8,774286;0
146532756;32;2017;1683078;1683119;1204;E32080; ;ETM_NR;0;73;59;0;0;0;0;0
146532757;32;2017;1683078;1683119;1204;E32080; ;ETM_NR;4;73;14;3;180;,762527;45,751634;0
146532758;32;2017;1683078;1683119;1204;E32090; ;ETM_NR; ;73;73;3,547945;107,054795;,925613;27,92821;0
146532759;32;2017;1683078;1683119;1204;E32090; ;ETM_NR;0;73;15;0;0;0;0;0
146532760;32;2017;1683078;1683119;1204;E32090; ;ETM_NR;1;73;6;1;30;,274383;8,231482;0
146532761;32;2017;1683078;1683119;1204;E32090; ;ETM_NR;3;73;3;2,333333;70;,551562;16,546841;0
146532762;32;2017;1683078;1683119;1204;E32090; ;ETM_NR;4;73;49;5,020408;151,530612;1,311608;39,586325;0
146532763;32;2017;1683078;1683119;1204;E32100; ;ETM_NR; ;73;73;21,506849;1310,068493;5,594796;340,906948;0
146532764;32;2017;1683078;1683119;1204;E32100; ;ETM_NR;0;73;2;0;0;0;0;0
146532765;32;2017;1683078;1683119;1204;E32100; ;ETM_NR;1;73;3;1,333333;70;,352327;18,547008;0
146532766;32;2017;1683078;1683119;1204;E32100; ;ETM_NR;3;73;8;10,5;618,75;2,69612;160,174711;0
146532767;32;2017;1683078;1683119;1204;E32100; ;ETM_NR;4;73;60;24,7;1507,916667;6,429903;392,486142;0
146532768;32;2017;1683078;1683119;1204;E32110; ;ETM_NR; ;73;73;0;0;0;0;0
146532769;32;2017;1683078;1683119;1204;E32110; ;ETM_NR;4;73;73;0;0;0;0;0
146532770;32;2017;1683078;1683119;1204;E32120; ;ETM_NR; ;73;73;,013699;,410959;,003551;,106545;0
146532771;32;2017;1683078;1683119;1204;E32120; ;ETM_NR;0;73;72;0;0;0;0;0
146532772;32;2017;1683078;1683119;1204;E32120; ;ETM_NR;4;73;1;1;30;,259259;7,777778;0
146532773;32;2017;1683078;1683119;1204;E32130; ;ETM_NR; ;73;73;,958904;14,794521;,251275;3,875677;0
146532774;32;2017;1683078;1683119;1204;E32130; ;ETM_NR;0;73;7;0;0;0;0;0
146532775;32;2017;1683078;1683119;1204;E32130; ;ETM_NR;4;73;66;1,060606;16,363636;,277926;4,286734;0
146531230;32;2017;1683078;1683120;1202;E32130;0;D579;9;67;65;1;20;,247965;4,959291;0
146531231;32;2017;1683078;1683120;1202;E32120;0;C551;9;67;66;1,742424;86,136364;,433397;21,294662;0
146531232;32;2017;1683078;1683120;1202;E32100;0;L570;9;67;26;1,192308;71,538462;,294452;17,667117;0
146531233;32;2017;1683078;1683120;1202;E32100;0;L560;9;67;67;26,791045;1080,820896;6,516186;263,125458;0
146531234;32;2017;1683078;1683120;1202;E32100;0;H780;9;67;67;12,686567;253,731343;3,100348;62,006966;0
146531235;32;2017;1683078;1683120;1202;E32100;0;E680;9;67;66;8,454545;253,636364;2,063371;61,901118;0
146531236;32;2017;1683078;1683120;1202;E32100;0;E641;9;67;2;6,5;225;1,286811;45,054201;0
146531237;32;2017;1683078;1683120;1202;E32100;0;D596;9;67;1;1;45;,170732;7,682927;0
146531238;32;2017;1683078;1683120;1202;E32090;0;F619;9;67;32;3,5625;71,25;,872095;17,441898;0
146531239;32;2017;1683078;1683120;1202;E32080;0;F579;9;67;62;1,951613;146,370968;,483326;36,24947;0
146531240;32;2017;1683078;1683120;1202;E32080;0;F554;9;67;4;1;60;,259259;15,555556;0
146531241;32;2017;1683078;1683120;1202;E32070;0;M621;9;67;25;3,04;182,4;,679584;40,775068;0
146531242;32;2017;1683078;1683120;1202;E32070;0;M600;9;67;2;1;45;,259259;11,666667;0
146531243;32;2017;1683078;1683120;1202;E32070;0;M590;9;67;5;1;30;,243548;7,306442;0
146531244;32;2017;1683078;1683120;1202;E32070;0;C632;9;67;63;1,952381;143,571429;,479499;35,261429;0
146531245;32;2017;1683078;1683120;1202;E32060;0;C742;9;67;7;1,142857;51,428571;,288279;12,972561;0
146531246;32;2017;1683078;1683120;1202;E32060;0;C639;9;67;63;2,793651;209,52381;,681851;51,138794;0
146531247;32;2017;1683078;1683120;1202;E32060;0;C635;9;67;58;1;75;,250158;18,761826;0
146531248;32;2017;1683078;1683120;1202;E32060;0;C620;9;67;4;2;90;,452123;20,345528;0
146531249;32;2017;1683078;1683120;1202;E32050;0;H680;9;67;65;1;15;,249416;3,741241;0
146531250;32;2017;1683078;1683120;1202;E32050;0;D600;9;67;65;1;15;,249416;3,741241;0
146531251;32;2017;1683078;1683120;1202;E32050;0;C560;9;67;65;1,153846;19,615385;,286578;4,856104;0
146531252;32;2017;1683078;1683120;1202;E32040;0;C823;9;67;24;3,375;252,5;,856651;64,08681;0
146531253;32;2017;1683078;1683120;1202;E32040;0;C741;9;67;65;5,661538;421,615385;1,397931;104,072311;0
146531254;32;2017;1683078;1683120;1202;E32030;0;K712;9;67;1;1;10;,170732;1,707317;0
146531255;32;2017;1683078;1683120;1202;E32030;0;K582;9;67;13;3,307692;49,615385;,769149;11,537238;0
146531256;32;2017;1683078;1683120;1202;E32030;0;K581;9;67;11;1,363636;13,636364;,336662;3,366624;0
146531257;32;2017;1683078;1683120;1202;E32030;0;H622;9;67;67;25,940299;509,850746;6,373717;125,24148;0
146531258;32;2017;1683078;1683120;1202;E32030;0;H560;9;67;67;2,059701;30,597015;,488825;7,26819;0
146531259;32;2017;1683078;1683120;1202;E32020;0;L559;9;67;67;20,268657;688,432836;4,933824;168,07786;0
146531260;32;2017;1683078;1683120;1202;E32020;0;L552;9;67;55;2,418182;72,545455;,585586;17,56757;0
146531261;32;2017;1683078;1683120;1202;E32010;0;B571;9;67;27;1,851852;108,888889;,462656;27,025459;0
146531262;32;2017;1683078;1683120;1202;E32010;0;B559;9;67;1;1;30;,259259;7,777778;0
146531263;32;2017;1683078;1683120;1202;E32010;0;B553;9;67;1;4;120;1,037037;31,111111;0
146531264;32;2017;1683078;1683120;1202;E32010;0;B551;9;67;2;1;22,5;,259259;5,833333;0
146531265;32;2017;1683078;1683120;1202;E32010;0;A640;9;67;59;9,118644;388,305085;2,243566;95,429763;0
146531266;32;2017;1683078;1683120;1202;E32010;0;A590;9;67;57;2,473684;105,263158;,572225;24,406105;0
146531267;32;2017;1683078;1683120;1202;E32010;0;A552;9;67;4;9;361,25;2,319989;93,123638;0
146532842;32;2017;1683078;1683120;1204;E32010; ;ETM_NR; ;67;67;11,522388;499,850746;2,814532;122,003604;0
146532843;32;2017;1683078;1683120;1204;E32010; ;ETM_NR;1;67;3;3,666667;161,666667;,772346;34,2;0
146532844;32;2017;1683078;1683120;1204;E32010; ;ETM_NR;3;67;3;6,333333;265;1,816477;76,473172;0
146532845;32;2017;1683078;1683120;1204;E32010; ;ETM_NR;4;67;61;12,163934;528,032787;2,964052;128,561016;0
146532846;32;2017;1683078;1683120;1204;E32020; ;ETM_NR; ;67;67;22,253731;747,985075;5,414529;182,498999;0
146532847;32;2017;1683078;1683120;1204;E32020; ;ETM_NR;1;67;4;5;183,75;1,119241;41,331301;0
146532848;32;2017;1683078;1683120;1204;E32020; ;ETM_NR;3;67;5;10,6;342;2,447154;79,636857;0
146532849;32;2017;1683078;1683120;1204;E32020; ;ETM_NR;4;67;58;24,448276;821,896552;5,966564;201,102129;0
146532850;32;2017;1683078;1683120;1204;E32030; ;ETM_NR; ;67;67;28,880597;552,462687;7,0696;135,32645;0
146532851;32;2017;1683078;1683120;1204;E32030; ;ETM_NR;3;67;2;2,5;37,5;,753846;11,307693;0
146532852;32;2017;1683078;1683120;1204;E32030; ;ETM_NR;4;67;65;29,692308;568,307692;7,263931;139,142412;0
146532853;32;2017;1683078;1683120;1204;E32040; ;ETM_NR; ;67;67;6,701493;499,477612;1,663062;123,922144;0
146532854;32;2017;1683078;1683120;1204;E32040; ;ETM_NR;0;67;1;0;0;0;0;0
146532855;32;2017;1683078;1683120;1204;E32040; ;ETM_NR;1;67;1;2;150;,518519;38,888889;0
146532856;32;2017;1683078;1683120;1204;E32040; ;ETM_NR;3;67;4;4;300;1,055926;79,194445;0
146532857;32;2017;1683078;1683120;1204;E32040; ;ETM_NR;4;67;61;7,065574;526,47541;1,748901;130,280606;0
146532858;32;2017;1683078;1683120;1204;E32050; ;ETM_NR; ;67;67;3,059701;48,134328;,761965;11,97027;0
146532859;32;2017;1683078;1683120;1204;E32050; ;ETM_NR;0;67;2;0;0;0;0;0
146532860;32;2017;1683078;1683120;1204;E32050; ;ETM_NR;4;67;65;3,153846;49,615385;,78541;12,338585;0
146532861;32;2017;1683078;1683120;1204;E32060; ;ETM_NR; ;67;67;3,731343;272,686567;,914809;66,897313;0
146532862;32;2017;1683078;1683120;1204;E32060; ;ETM_NR;0;67;4;0;0;0;0;0
146532863;32;2017;1683078;1683120;1204;E32060; ;ETM_NR;4;67;63;3,968254;290;,972892;71,144762;0
146532864;32;2017;1683078;1683120;1204;E32070; ;ETM_NR; ;67;67;3,074627;206,641791;,730362;49,264362;0
146532865;32;2017;1683078;1683120;1204;E32070; ;ETM_NR;0;67;3;0;0;0;0;0
146532866;32;2017;1683078;1683120;1204;E32070; ;ETM_NR;1;67;9;1;73,333333;,256436;18,783994;0
146532867;32;2017;1683078;1683120;1204;E32070; ;ETM_NR;3;67;1;2;120;,411765;24,705882;0
146532868;32;2017;1683078;1683120;1204;E32070; ;ETM_NR;4;67;54;3,611111;241,944444;,855826;57,53612;0
146532869;32;2017;1683078;1683120;1204;E32080; ;ETM_NR; ;67;67;1,865672;139,029851;,462735;34,472976;0
146532870;32;2017;1683078;1683120;1204;E32080; ;ETM_NR;0;67;5;0;0;0;0;0
146532871;32;2017;1683078;1683120;1204;E32080; ;ETM_NR;4;67;62;2,016129;150,241935;,500053;37,253054;0
146532872;32;2017;1683078;1683120;1204;E32090; ;ETM_NR; ;67;67;1,701493;34,029851;,416523;8,330459;0
146532873;32;2017;1683078;1683120;1204;E32090; ;ETM_NR;0;67;35;0;0;0;0;0
146532874;32;2017;1683078;1683120;1204;E32090; ;ETM_NR;1;67;6;1,833333;36,666667;,49495;9,89899;0
146532875;32;2017;1683078;1683120;1204;E32090; ;ETM_NR;3;67;9;3,222222;64,444444;,812041;16,24082;0
146532876;32;2017;1683078;1683120;1204;E32090; ;ETM_NR;4;67;17;4,352941;87,058824;1,036998;20,739967;0
146532877;32;2017;1683078;1683120;1204;E32100; ;ETM_NR; ;67;67;48,477612;1619,552239;11,804334;394,425113;0
146532878;32;2017;1683078;1683120;1204;E32100; ;ETM_NR;3;67;1;25;640;7;179,2;0
146532879;32;2017;1683078;1683120;1204;E32100; ;ETM_NR;4;67;66;48,833333;1634,393939;11,877127;397,686099;0
146532880;32;2017;1683078;1683120;1204;E32110; ;ETM_NR; ;67;67;0;0;0;0;0
146532881;32;2017;1683078;1683120;1204;E32110; ;ETM_NR;4;67;67;0;0;0;0;0
146532882;32;2017;1683078;1683120;1204;E32120; ;ETM_NR; ;67;67;1,716418;84,850746;,426929;20,976831;0
146532883;32;2017;1683078;1683120;1204;E32120; ;ETM_NR;0;67;1;0;0;0;0;0
146532884;32;2017;1683078;1683120;1204;E32120; ;ETM_NR;1;67;5;1;15;,26435;3,965254;0
146532885;32;2017;1683078;1683120;1204;E32120; ;ETM_NR;4;67;61;1,803279;91,967213;,447254;22,715105;0
146532886;32;2017;1683078;1683120;1204;E32130; ;ETM_NR; ;67;67;,970149;19,402985;,240562;4,811252;0
146532887;32;2017;1683078;1683120;1204;E32130; ;ETM_NR;0;67;2;0;0;0;0;0
146532888;32;2017;1683078;1683120;1204;E32130; ;ETM_NR;4;67;65;1;20;,247964;4,959291;0
146531337;32;2017;1683078;1683121;1202;E32130;0;D572;9;58;58;2,017241;80,344828;,513326;20,443628;0
146531338;32;2017;1683078;1683121;1202;E32120;0;H810;9;58;1;4;180;1,166667;52,5;0
146531339;32;2017;1683078;1683121;1202;E32120;0;D552;9;58;58;1;60;,254428;15,265671;0
146531340;32;2017;1683078;1683121;1202;E32120;0;C551;9;58;58;1;60;,254428;15,265671;0
146531341;32;2017;1683078;1683121;1202;E32100;0;L560;9;58;58;33,017241;254,741379;8,31487;64,29242;0
146531342;32;2017;1683078;1683121;1202;E32100;0;H730;9;58;16;1;5;,243957;1,219783;0
146531343;32;2017;1683078;1683121;1202;E32100;0;E659;9;58;11;4,363636;196,363636;1,143098;51,439394;0
146531344;32;2017;1683078;1683121;1202;E32090;0;F619;9;58;54;3,425926;143,425926;,865965;36,147415;0
146531345;32;2017;1683078;1683121;1202;E32080;0;F579;9;58;19;1,368421;68,421053;,341889;17,094471;0
146531346;32;2017;1683078;1683121;1202;E32080;0;F560;9;58;3;1;60;,259259;15,555556;0
146531347;32;2017;1683078;1683121;1202;E32080;0;F554;9;58;58;4,172414;83,87931;1,050201;21,115762;0
146531348;32;2017;1683078;1683121;1202;E32070;0;M600;9;58;58;16,362069;81,810345;4,127334;20,636669;0
146531349;32;2017;1683078;1683121;1202;E32070;0;M590;9;58;9;1;15;,249423;3,741343;0
146531350;32;2017;1683078;1683121;1202;E32070;0;M570;9;58;18;1,888889;152,777778;,455285;37,100773;0
146531351;32;2017;1683078;1683121;1202;E32060;0;C620;9;58;58;1,810345;96,465517;,461212;24,570966;0
146531352;32;2017;1683078;1683121;1202;E32060;0;C552;9;58;58;6,931034;74,482759;1,710198;18,353184;0
146531353;32;2017;1683078;1683121;1202;E32050;0;D600;9;58;5;1,4;42;,362963;10,888889;0
146531354;32;2017;1683078;1683121;1202;E32050;0;C560;9;58;56;3,125;46,875;,795018;11,925271;0
146531355;32;2017;1683078;1683121;1202;E32040;0;C823;9;58;39;9,846154;443,076923;2,547856;114,653528;0
146531356;32;2017;1683078;1683121;1202;E32040;0;C741;9;58;57;7,140351;290,789474;1,788628;72,768117;0
146531357;32;2017;1683078;1683121;1202;E32030;0;K582;9;58;1;1;30;,259259;7,777778;0
146531358;32;2017;1683078;1683121;1202;E32030;0;K581;9;58;6;2,166667;45;,546974;11,224029;0
146531359;32;2017;1683078;1683121;1202;E32030;0;H622;9;58;11;1,090909;23,181818;,277726;5,812854;0
146531360;32;2017;1683078;1683121;1202;E32030;0;H560;9;58;30;1,4;21,666667;,342998;5,288299;0
146531361;32;2017;1683078;1683121;1202;E32020;0;L559;9;58;5;16,6;332;3,924616;78,492322;0
146531362;32;2017;1683078;1683121;1202;E32020;0;L552;9;58;58;30,034483;150,172414;7,558141;37,790706;0
146531363;32;2017;1683078;1683121;1202;E32010;0;B571;9;58;49;12,346939;246,938776;3,099041;62,003959;0
146531364;32;2017;1683078;1683121;1202;E32010;0;B559;9;58;2;5,5;165;1,293135;38,794038;0
146531365;32;2017;1683078;1683121;1202;E32010;0;A640;9;58;37;6,621622;297,972973;1,654207;74,439332;0
146531366;32;2017;1683078;1683121;1202;E32010;0;A610;9;58;9;6,333333;285;1,655802;74,511111;0
146531367;32;2017;1683078;1683121;1202;E32010;0;A601;9;58;22;10,454545;470,454545;2,653174;119,392812;0
146531368;32;2017;1683078;1683121;1202;E32010;0;A590;9;58;3;6,666667;166,666667;1,788762;41,466305;0
146531369;32;2017;1683078;1683121;1202;E32010;0;A552;9;58;5;2,4;72;,522471;15,674119;0
146532948;32;2017;1683078;1683121;1204;E32010; ;ETM_NR; ;58;58;20,344828;641,896552;5,11889;161,552564;0
146532949;32;2017;1683078;1683121;1204;E32010; ;ETM_NR;3;58;2;6;257,5;1,555556;66,75926;0
146532950;32;2017;1683078;1683121;1204;E32010; ;ETM_NR;4;58;56;20,857143;655,625;5,246152;164,938039;0
146532951;32;2017;1683078;1683121;1204;E32020; ;ETM_NR; ;58;58;31,465517;178,793103;7,89647;44,557285;0
146532952;32;2017;1683078;1683121;1204;E32020; ;ETM_NR;1;58;53;31;155;7,818424;39,09212;0
146532953;32;2017;1683078;1683121;1204;E32020; ;ETM_NR;3;58;2;32;295;8,296297;76,481482;0
146532954;32;2017;1683078;1683121;1204;E32020; ;ETM_NR;4;58;3;39,333333;521,666667;9,008732;119,82573;0
146532955;32;2017;1683078;1683121;1204;E32030; ;ETM_NR; ;58;58;1,172414;20,775862;,291138;5,132971;0
146532956;32;2017;1683078;1683121;1204;E32030; ;ETM_NR;0;58;19;0;0;0;0;0
146532957;32;2017;1683078;1683121;1204;E32030; ;ETM_NR;1;58;30;1,1;17,5;,284006;4,519347;0
146532958;32;2017;1683078;1683121;1204;E32030; ;ETM_NR;3;58;6;2,666667;58,333333;,573322;12,762722;0
146532959;32;2017;1683078;1683121;1204;E32030; ;ETM_NR;4;58;3;6,333333;110;1,641976;28,518518;0
146532960;32;2017;1683078;1683121;1204;E32040; ;ETM_NR; ;58;58;13,637931;583,706897;3,471003;148,608108;0
146532961;32;2017;1683078;1683121;1204;E32040; ;ETM_NR;1;58;1;2;60;,518519;15,555556;0
146532962;32;2017;1683078;1683121;1204;E32040; ;ETM_NR;3;58;2;6,5;277,5;1,685186;71,944445;0
146532963;32;2017;1683078;1683121;1204;E32040; ;ETM_NR;4;58;55;14,109091;604,363636;3,589624;153,815015;0
146532964;32;2017;1683078;1683121;1204;E32050; ;ETM_NR; ;58;58;3,137931;48,87931;,798894;12,452752;0
146532965;32;2017;1683078;1683121;1204;E32050; ;ETM_NR;0;58;2;0;0;0;0;0
146532966;32;2017;1683078;1683121;1204;E32050; ;ETM_NR;4;58;56;3,25;50,625;,827426;12,897493;0
146532967;32;2017;1683078;1683121;1204;E32060; ;ETM_NR; ;58;58;8,741379;170,948276;2,17141;42,924151;0
146532968;32;2017;1683078;1683121;1204;E32060; ;ETM_NR;4;58;58;8,741379;170,948276;2,17141;42,924151;0
146532969;32;2017;1683078;1683121;1204;E32070; ;ETM_NR; ;58;58;17,103448;131,551724;4,307333;32,731255;0
146532970;32;2017;1683078;1683121;1204;E32070; ;ETM_NR;1;58;27;14,296296;71,851852;3,725671;18,724379;0
146532971;32;2017;1683078;1683121;1204;E32070; ;ETM_NR;3;58;12;18;91,666667;4,666667;23,765432;0
146532972;32;2017;1683078;1683121;1204;E32070; ;ETM_NR;4;58;19;20,526316;241,578947;4,906956;58,298388;0
146532973;32;2017;1683078;1683121;1204;E32080; ;ETM_NR; ;58;58;4,672414;109,396552;1,175609;27,520272;0
146532974;32;2017;1683078;1683121;1204;E32080; ;ETM_NR;4;58;58;4,672414;109,396552;1,175609;27,520272;0
146532975;32;2017;1683078;1683121;1204;E32090; ;ETM_NR; ;58;58;3,189655;133,534483;,806243;33,65449;0
146532976;32;2017;1683078;1683121;1204;E32090; ;ETM_NR;0;58;4;0;0;0;0;0
146532977;32;2017;1683078;1683121;1204;E32090; ;ETM_NR;1;58;2;1;30;,26963;8,088889;0
146532978;32;2017;1683078;1683121;1204;E32090; ;ETM_NR;4;58;52;3,519231;147,788462;,888901;37,226589;0
146532979;32;2017;1683078;1683121;1204;E32100; ;ETM_NR; ;58;58;34,12069;293,362069;8,598962;74,38466;0
